tau,eps_steg,eps_alias,err_contradict,err_delete,err_paraphrase,err_resample,err_shuffle,err_translate,err_unrelated
1.1199412531123722,0.021498371335504887,0.690260133091349,1.0,0.999128160418483,0.021526418786692758,1.0,0.0,0.04296875,0.0
1.1261979081576927,0.020846905537459284,0.690260133091349,1.0,0.999128160418483,0.019569471624266144,1.0,0.0,0.04296875,0.0
1.1324545632030132,0.019543973941368076,0.690260133091349,1.0,0.999128160418483,0.019569471624266144,1.0,0.0,0.0390625,0.0
1.1387112182483339,0.019543973941368076,0.690260133091349,1.0,0.999128160418483,0.019569471624266144,1.0,0.0,0.0390625,0.0
1.1449678732936543,0.019543973941368076,0.690260133091349,1.0,0.999128160418483,0.019569471624266144,1.0,0.0,0.0390625,0.0
1.1512245283389748,0.018892508143322474,0.690865093768905,1.0,0.999128160418483,0.01761252446183953,1.0,0.0,0.0390625,0.001953125
1.1574811833842953,0.018241042345276872,0.690865093768905,1.0,0.999128160418483,0.01761252446183953,1.0,0.0,0.037109375,0.001953125
1.163737838429616,0.016938110749185668,0.690865093768905,1.0,0.999128160418483,0.015655577299412915,1.0,0.0,0.03515625,0.001953125
1.1699944934749364,0.016938110749185668,0.690865093768905,1.0,0.999128160418483,0.015655577299412915,1.0,0.0,0.03515625,0.001953125
1.176251148520257,0.016938110749185668,0.690865093768905,1.0,0.999128160418483,0.015655577299412915,1.0,0.0,0.03515625,0.001953125
1.1825078035655774,0.016286644951140065,0.690865093768905,1.0,0.999128160418483,0.015655577299412915,1.0,0.0,0.033203125,0.001953125
1.1887644586108979,0.016286644951140065,0.690865093768905,1.0,0.999128160418483,0.015655577299412915,1.0,0.0,0.033203125,0.001953125
1.1950211136562185,0.015635179153094463,0.691470054446461,1.0,0.999128160418483,0.0136986301369863,1.0,0.0,0.033203125,0.00390625
1.201277768701539,0.015635179153094463,0.691470054446461,1.0,0.999128160418483,0.0136986301369863,1.0,0.0,0.033203125,0.00390625
1.2075344237468595,0.015635179153094463,0.691470054446461,1.0,0.999128160418483,0.0136986301369863,1.0,0.0,0.033203125,0.00390625
1.21379107879218,0.015635179153094463,0.691470054446461,1.0,0.999128160418483,0.0136986301369863,1.0,0.0,0.033203125,0.00390625
1.2200477338375004,0.01498371335504886,0.691470054446461,1.0,0.999128160418483,0.0136986301369863,1.0,0.0,0.03125,0.00390625
1.2263043888828211,0.01498371335504886,0.691470054446461,1.0,0.999128160418483,0.0136986301369863,1.0,0.0,0.03125,0.00390625
